,country,Code,Year,Schizophrenia,Depression,Anxiety,Bipolar,Eating
1871,Estonia,EST,2001,0.28223783,4.5676255,3.4137337,0.5238947,0.13858351
1872,Estonia,EST,2002,0.28296098,4.4947023,3.4104583,0.5238303,0.14106695
1873,Estonia,EST,2003,0.28374738,4.407701,3.407465,0.5237933,0.14465371
1874,Estonia,EST,2004,0.28446034,4.3175564,3.4052083,0.52376205,0.14805767
1875,Estonia,EST,2005,0.2849605,4.2373924,3.4041467,0.5237266,0.15092017
1876,Estonia,EST,2006,0.28533807,4.164343,3.404995,0.52368826,0.15334122
1877,Estonia,EST,2007,0.28575814,4.0846796,3.4073093,0.5236415,0.15566118
1878,Estonia,EST,2008,0.28618062,4.006606,3.4099624,0.52359354,0.15787074
1879,Estonia,EST,2009,0.2865744,3.935889,3.411831,0.523532,0.15981692
1880,Estonia,EST,2010,0.28690344,3.8816798,3.4118257,0.5234608,0.16171196
1881,Estonia,EST,2011,0.28728718,3.834866,3.4097662,0.52339095,0.16400343
1882,Estonia,EST,2012,0.2878109,3.7865093,3.4063754,0.52331436,0.16490607
1883,Estonia,EST,2013,0.28837815,3.7444758,3.4024174,0.5232407,0.16666701
1884,Estonia,EST,2014,0.2888969,3.7084172,3.3984056,0.52316594,0.16834277
1885,Estonia,EST,2015,0.28927213,3.6881266,3.3946989,0.52308995,0.1695642
1886,Estonia,EST,2016,0.2893697,3.6808605,3.3828745,0.523013,0.1709759
1887,Estonia,EST,2017,0.28939393,3.678187,3.3711312,0.5229302,0.17214932
1888,Estonia,EST,2018,0.28964895,3.6818743,3.3715444,0.5228586,0.17358734
1889,Estonia,EST,2019,0.29009965,3.6936426,3.3788164,0.5227906,0.1751613
2040,Finlandia,FIN,1990,0.26435456,4.936905,4.2782755,0.90619844,0.43180138
2041,Finlandia,FIN,1991,0.26388997,4.8717923,4.1376133,0.90611815,0.43153802
2042,Finlandia,FIN,1992,0.26351345,4.822925,4.006899,0.9060398,0.4311125
2043,Finlandia,FIN,1993,0.26322758,4.789182,3.8940063,0.90595686,0.43150133
2044,Finlandia,FIN,1994,0.26303884,4.768051,3.806989,0.90588534,0.43235368
2045,Finlandia,FIN,1995,0.26295134,4.7582684,3.7537785,0.9058067,0.43289095
2046,Finlandia,FIN,1996,0.263022,4.7752705,3.7163343,0.9057429,0.435306
2047,Finlandia,FIN,1997,0.26324213,4.8267975,3.675773,0.9056886,0.4392004
2048,Finlandia,FIN,1998,0.26351726,4.889436,3.6385448,0.905633,0.4436187
2049,Finlandia,FIN,1999,0.26375186,4.9381833,3.6112237,0.9055888,0.44972774
2050,Finlandia,FIN,2000,0.26385576,4.9543214,3.6003253,0.9055299,0.45447105
2051,Finlandia,FIN,2001,0.2637775,4.903719,3.602006,0.90401727,0.46041888
2052,Finlandia,FIN,2002,0.26358354,4.7985764,3.6073613,0.90050334,0.46762928
2053,Finlandia,FIN,2003,0.26335195,4.672733,3.615029,0.8963184,0.47473732
2054,Finlandia,FIN,2004,0.26315892,4.5626354,3.6238422,0.8928077,0.47957292
2055,Finlandia,FIN,2005,0.26308632,4.5047083,3.6325862,0.8912973,0.482295
2056,Finlandia,FIN,2006,0.26317286,4.501191,3.6727803,0.8912348,0.48176882
2057,Finlandia,FIN,2007,0.2633657,4.5197916,3.7572758,0.89118284,0.47912952
2058,Finlandia,FIN,2008,0.26360103,4.549082,3.8565438,0.8911268,0.4757311
2059,Finlandia,FIN,2009,0.26381716,4.570138,3.941367,0.8910654,0.47291663
2060,Finlandia,FIN,2010,0.26395252,4.567052,3.9826248,0.8909932,0.4714715
2061,Finlandia,FIN,2011,0.26405624,4.511381,3.9929056,0.8909164,0.47192234
2062,Finlandia,FIN,2012,0.26419657,4.406468,4.003368,0.890852,0.47296742
2063,Finlandia,FIN,2013,0.26433876,4.2851677,4.0125227,0.89078057,0.47449762
2064,Finlandia,FIN,2014,0.26445302,4.1834965,4.018936,0.89069825,0.47556847
2065,Finlandia,FIN,2015,0.264503,4.13494,4.0213614,0.89060366,0.47577435
2066,Finlandia,FIN,2016,0.26433897,4.0870504,4.0089893,0.890508,0.47623864
2067,Finlandia,FIN,2017,0.26413894,4.043471,3.9950688,0.89043283,0.47758844
2068,Finlandia,FIN,2018,0.26408598,4.0755067,3.9923728,0.89036083,0.47851437
2069,Finlandia,FIN,2019,0.264076,4.139295,3.9931211,0.8902839,0.48180753
2070,Francia,FRA,1990,0.2696844,4.4369454,6.260385,0.9024059,0.41320646
2071,Francia,FRA,1991,0.26949352,4.345409,6.211114,0.9024199,0.41655153
2072,Francia,FRA,1992,0.26931372,4.266028,6.1705575,0.90243673,0.41923186
2073,Francia,FRA,1993,0.26915598,4.20327,6.139366,0.902455,0.4215786
2074,Francia,FRA,1994,0.2690318,4.1617656,6.118272,0.9024767,0.42364043
2075,Francia,FRA,1995,0.26895243,4.1453376,6.108033,0.9025052,0.42513222
2076,Francia,FRA,1996,0.2688738,4.1525154,6.140379,0.90254134,0.42516664
2077,Francia,FRA,1997,0.26876265,4.176228,6.224923,0.9025827,0.4245662
2078,Francia,FRA,1998,0.26864624,4.2070193,6.3293,0.9026298,0.42396143
2079,Francia,FRA,1999,0.26855278,4.232316,6.4213123,0.9026829,0.42407972
2080,Francia,FRA,2000,0.26850972,4.244729,6.4687405,0.9027398,0.42458698
2081,Francia,FRA,2001,0.26853687,4.2214923,6.4957767,0.9029132,0.4265239
2082,Francia,FRA,2002,0.2686136,4.1610165,6.539635,0.9032428,0.4309938
2083,Francia,FRA,2003,0.26870477,4.0834503,6.5875688,0.903619,0.43538436
2084,Francia,FRA,2004,0.26877517,4.014091,6.626885,0.90393096,0.4398813
2085,Francia,FRA,2005,0.26878932,3.9739125,6.64495,0.90407205,0.44317687
2086,Francia,FRA,2006,0.26868856,3.974026,6.6078563,0.90408874,0.445222
2087,Francia,FRA,2007,0.2684842,3.9995503,6.5144076,0.9040955,0.4478375
2088,Francia,FRA,2008,0.2682447,4.0373745,6.4011726,0.9040959,0.44988844
2089,Francia,FRA,2009,0.26803982,4.0673323,6.3046894,0.9040936,0.45207554
2090,Francia,FRA,2010,0.2679384,4.0744433,6.2613683,0.9040912,0.45374352
2091,Francia,FRA,2011,0.26794285,4.0445805,6.2596593,0.90409017,0.45611948
2092,Francia,FRA,2012,0.26799536,3.9849403,6.2622643,0.9040932,0.45793402
2093,Francia,FRA,2013,0.26807407,3.9137568,6.266963,0.90410143,0.4601503
2094,Francia,FRA,2014,0.2681568,3.8540428,6.2715583,0.9041193,0.46196046
2095,Francia,FRA,2015,0.2682231,3.8268294,6.2737494,0.90414417,0.46403405
2096,Francia,FRA,2016,0.26853952,3.8271954,6.273039,0.90416116,0.4659254
2097,Francia,FRA,2017,0.26882124,3.8294544,6.2719707,0.9041692,0.46636337
2098,Francia,FRA,2018,0.2686775,3.8312697,6.2724633,0.90416944,0.467462
2099,Francia,FRA,2019,0.26827893,3.835741,6.2742558,0.90416586,0.46825343
2190,Alemania,DEU,1990,0.26181987,3.1874387,5.887693,0.750315,0.37825215
2191,Alemania,DEU,1991,0.26178813,3.1779912,5.955482,0.750007,0.38182774
2192,Alemania,DEU,1992,0.2617403,3.1708431,6.014791,0.74974173,0.38432565
2193,Alemania,DEU,1993,0.261681,3.1647382,6.0631056,0.74956155,0.3873852
2194,Alemania,DEU,1994,0.26161164,3.1584985,6.096981,0.7494532,0.38918835
2195,Alemania,DEU,1995,0.26154324,3.154968,6.1131544,0.7494107,0.39057308
2196,Alemania,DEU,1996,0.26144016,3.1501465,6.114999,0.74941826,0.3921777
2197,Alemania,DEU,1997,0.2612771,3.1498163,6.109635,0.7494491,0.39218703
2198,Alemania,DEU,1998,0.2610822,3.149625,6.0995073,0.7494874,0.39156723
2199,Alemania,DEU,1999,0.26088598,3.1518269,6.0871043,0.74952275,0.39153993
2200,Alemania,DEU,2000,0.2607296,3.1580033,6.0752563,0.7495678,0.3918454
2201,Alemania,DEU,2001,0.2604061,3.1938353,6.06614,0.7497514,0.3935821
2202,Alemania,DEU,2002,0.25980777,3.2658777,6.0599575,0.7501332,0.3963269
2203,Alemania,DEU,2003,0.2591246,3.3483357,6.0558968,0.7505901,0.3993696
2204,Alemania,DEU,2004,0.25854585,3.41829,6.052996,0.75097585,0.40170497
2205,Alemania,DEU,2005,0.25826865,3.4491034,6.05086,0.7511564,0.40381622
2206,Alemania,DEU,2006,0.25824082,3.4561625,6.06325,0.7511804,0.40503523
2207,Alemania,DEU,2007,0.25826615,3.4692407,6.0962496,0.75120103,0.40610555
2208,Alemania,DEU,2008,0.25832802,3.488274,6.13726,0.7512228,0.4074173
2209,Alemania,DEU,2009,0.2584109,3.5011506,6.1738863,0.7512634,0.40787047
2210,Alemania,DEU,2010,0.25850472,3.5041263,6.194222,0.7513417,0.40967724
2211,Alemania,DEU,2011,0.2586014,3.5028772,6.2050614,0.7512708,0.41205332
2212,Alemania,DEU,2012,0.2586948,3.5033655,6.217795,0.7508645,0.41420493
2213,Alemania,DEU,2013,0.2588036,3.4999578,6.2289786,0.750218,0.41666567
2214,Alemania,DEU,2014,0.25894794,3.5008144,6.2353673,0.7494602,0.41812757
2215,Alemania,DEU,2015,0.2591541,3.501964,6.2348394,0.74880296,0.420048
2216,Alemania,DEU,2016,0.26047474,3.4886234,6.2234306,0.74828607,0.4225094
2217,Alemania,DEU,2017,0.2618145,3.461354,6.2104564,0.7477406,0.42384422
2218,Alemania,DEU,2018,0.2623118,3.4255924,6.2064977,0.74727356,0.42474633
2219,Alemania,DEU,2019,0.26269624,3.3767943,6.208145,0.7469019,0.42561316
2250,Grecia,GRC,1990,0.2731105,4.9929886,5.549188,0.9069536,0.39892176
2251,Grecia,GRC,1991,0.27287626,4.9558005,5.5558925,0.9067558,0.39878094
2252,Grecia,GRC,1992,0.2727013,4.9320226,5.5612245,0.9065338,0.3987534
2253,Grecia,GRC,1993,0.2725772,4.918128,5.565851,0.9063588,0.39908054
2254,Grecia,GRC,1994,0.2725054,4.9144435,5.5692286,0.9062225,0.39970288
2255,Grecia,GRC,1995,0.27248988,4.9127254,5.570759,0.90609443,0.4006712
2256,Grecia,GRC,1996,0.2725734,5.0216413,5.571141,0.9059616,0.40182292
2257,Grecia,GRC,1997,0.27275673,5.2801523,5.5714655,0.9058461,0.40357262
2258,Grecia,GRC,1998,0.2729769,5.5862374,5.57152,0.90571415,0.406398
2259,Grecia,GRC,1999,0.27316153,5.8431926,5.571856,0.9056246,0.40993825
2260,Grecia,GRC,2000,0.2732509,5.950096,5.571912,0.90552664,0.4131478
2261,Grecia,GRC,2001,0.2732035,5.91311,5.566571,0.9053924,0.41775844
2262,Grecia,GRC,2002,0.2730594,5.8177276,5.555637,0.90530413,0.42361173
2263,Grecia,GRC,2003,0.27288303,5.70618,5.544638,0.9052445,0.4308234
2264,Grecia,GRC,2004,0.27273566,5.6072226,5.5387707,0.90520144,0.43663052
2265,Grecia,GRC,2005,0.27267995,5.5631027,5.5435123,0.9051681,0.43969107
2266,Grecia,GRC,2006,0.27274635,5.5578027,5.5584993,0.90515333,0.4407311
2267,Grecia,GRC,2007,0.2728949,5.558685,5.5784855,0.90517396,0.44098032
2268,Grecia,GRC,2008,0.27307,5.5600004,5.601163,0.9052111,0.43963906
2269,Grecia,GRC,2009,0.27321088,5.5610733,5.62452,0.9052735,0.43888727
2270,Grecia,GRC,2010,0.2732569,5.5540867,5.6466546,0.905373,0.4378887
2271,Grecia,GRC,2011,0.27316624,5.4631195,5.6707363,0.9055279,0.4364925
2272,Grecia,GRC,2012,0.27297807,5.264968,5.700089,0.9057607,0.4347287
2273,Grecia,GRC,2013,0.2727428,5.029115,5.7316275,0.9060225,0.43247563
2274,Grecia,GRC,2014,0.2725174,4.829,5.7621937,0.90626085,0.43019718
2275,Grecia,GRC,2015,0.27234915,4.7407064,5.789596,0.90648717,0.42965356
2276,Grecia,GRC,2016,0.27199858,4.7633934,5.8023725,0.9066465,0.43050185
2277,Grecia,GRC,2017,0.27171606,4.8174276,5.800956,0.90673256,0.4313691
2278,Grecia,GRC,2018,0.27184287,4.907854,5.7951775,0.9068066,0.4310318
2279,Grecia,GRC,2019,0.27222666,5.0422506,5.7790413,0.90686923,0.42984423
2580,Hungría,HUN,1990,0.28699917,3.4148252,3.4366956,0.53811026,0.15814333
2581,Hungría,HUN,1991,0.28699082,3.4004557,3.4397466,0.53812283,0.1565667
2582,Hungría,HUN,1992,0.28700277,3.382188,3.4427345,0.5381418,0.15524274
2583,Hungría,HUN,1993,0.28702793,3.3631907,3.445407,0.53816104,0.15442635
2584,Hungría,HUN,1994,0.28705722,3.341157,3.44755,0.53817976,0.15403722
2585,Hungría,HUN,1995,0.28708377,3.3174787,3.4488163,0.53819036,0.1536224
2586,Hungría,HUN,1996,0.28713813,3.286182,3.449476,0.5381911,0.15393753
2587,Hungría,HUN,1997,0.28724322,3.2424147,3.4497912,0.53818464,0.15419193
2588,Hungría,HUN,1998,0.2873814,3.19176,3.4499285,0.5381734,0.15456855
2589,Hungría,HUN,1999,0.28753352,3.1474817,3.4500966,0.5381632,0.1549071
2590,Hungría,HUN,2000,0.2876838,3.1081946,3.4500954,0.5381457,0.15561762
2591,Hungría,HUN,2001,0.28796175,3.0772953,3.4504218,0.53812164,0.15724273
2592,Hungría,HUN,2002,0.28842345,3.0485425,3.451319,0.5380968,0.15927601
2593,Hungría,HUN,2003,0.28894436,3.0211635,3.4524179,0.538069,0.1612995
2594,Hungría,HUN,2004,0.28939825,2.994255,3.4534044,0.5380416,0.16414115
2595,Hungría,HUN,2005,0.2896597,2.9698982,3.453991,0.53801495,0.16581748
2596,Hungría,HUN,2006,0.2897556,2.9460216,3.4555173,0.53799,0.16702826
2597,Hungría,HUN,2007,0.28981128,2.9216616,3.458538,0.5379645,0.16784392
2598,Hungría,HUN,2008,0.28984985,2.8995118,3.4616735,0.5379335,0.16832568
2599,Hungría,HUN,2009,0.28989208,2.8795009,3.4637506,0.5379009,0.16955006
2600,Hungría,HUN,2010,0.28995964,2.8616712,3.4635243,0.53786635,0.17003523
2601,Hungría,HUN,2011,0.29014653,2.8498757,3.4590325,0.5378302,0.17111102
2602,Hungría,HUN,2012,0.29047135,2.8391707,3.4505904,0.53779334,0.17200856
2603,Hungría,HUN,2013,0.2908436,2.8323722,3.44017,0.5377516,0.17355245
2604,Hungría,HUN,2014,0.29117092,2.8276625,3.429955,0.5377081,0.17467797
2605,Hungría,HUN,2015,0.2913612,2.8250878,3.4221237,0.53766483,0.1756871
2606,Hungría,HUN,2016,0.29122773,2.832285,3.4109962,0.5376248,0.1772673
2607,Hungría,HUN,2017,0.29106456,2.8385477,3.4020705,0.53758806,0.17886764
2608,Hungría,HUN,2018,0.29118642,2.834383,3.402081,0.53755033,0.1810569
2609,Hungría,HUN,2019,0.2914906,2.8233702,3.4067228,0.5375118,0.1835278
2610,Islandia,ISL,1990,0.2784925,3.2074318,5.0731735,0.88971555,0.38827625
2611,Islandia,ISL,1991,0.27791303,3.1904538,5.079587,0.88974375,0.38667655
2612,Islandia,ISL,1992,0.27743578,3.1726542,5.084737,0.889782,0.38589406
2613,Islandia,ISL,1993,0.27704337,3.1570141,5.0886774,0.88989705,0.38598025
2614,Islandia,ISL,1994,0.27680573,3.1454713,5.0923905,0.88995725,0.38594094
2615,Islandia,ISL,1995,0.276684,3.1323164,5.094972,0.89004016,0.38585737
2616,Islandia,ISL,1996,0.27675495,3.1214485,5.0975842,0.89012384,0.38760555
2617,Islandia,ISL,1997,0.27699837,3.1111555,5.098723,0.8901357,0.3899919
2618,Islandia,ISL,1998,0.27727968,3.1005204,5.0985937,0.89017737,0.39233822
2619,Islandia,ISL,1999,0.2775426,3.0890253,5.099072,0.8901951,0.3956789
2620,Islandia,ISL,2000,0.2776561,3.0778353,5.0997405,0.8902108,0.39862582
2621,Islandia,ISL,2001,0.27756616,3.0626435,5.1008782,0.891983,0.40225676
2622,Islandia,ISL,2002,0.2773725,3.0429769,5.101612,0.8960473,0.4058459
2623,Islandia,ISL,2003,0.27712774,3.0206192,5.1014504,0.9008615,0.41044316
2624,Islandia,ISL,2004,0.27693126,2.9984057,5.0998836,0.904726,0.4142604
2625,Islandia,ISL,2005,0.27688852,2.9775202,5.095052,0.90590656,0.4176044
2626,Islandia,ISL,2006,0.27699843,2.9514966,5.085369,0.9051288,0.4186797
2627,Islandia,ISL,2007,0.2772225,2.9235432,5.0735373,0.9043221,0.42066163
2628,Islandia,ISL,2008,0.2774542,2.8991032,5.065872,0.9040399,0.42360833
2629,Islandia,ISL,2009,0.27758688,2.8827534,5.0654664,0.9044717,0.42724344
2630,Islandia,ISL,2010,0.27761346,2.8793223,5.0715923,0.90526015,0.43062752
2631,Islandia,ISL,2011,0.27756524,2.8840814,5.0819383,0.9063161,0.43261614
2632,Islandia,ISL,2012,0.2775324,2.8928893,5.09521,0.9076038,0.43440157
2633,Islandia,ISL,2013,0.27753845,2.90271,5.108436,0.9088338,0.43522727
2634,Islandia,ISL,2014,0.27756023,2.9113383,5.118127,0.90968347,0.43664953
2635,Islandia,ISL,2015,0.27762607,2.9143543,5.1212854,0.9098578,0.4386102
2636,Islandia,ISL,2016,0.2781046,2.9122322,5.114162,0.9094681,0.44375566
2637,Islandia,ISL,2017,0.27859282,2.9088686,5.105698,0.90899944,0.44927993
2638,Islandia,ISL,2018,0.27860782,2.9168875,5.103398,0.9086723,0.45187095
2639,Islandia,ISL,2019,0.27835035,2.9365938,5.1037683,0.9084446,0.4541073
2760,Irlanda,IRL,1990,0.35652426,4.037525,6.4676785,0.6975702,0.30657324
2761,Irlanda,IRL,1991,0.35640797,4.055751,6.485925,0.69765335,0.30971453
2762,Irlanda,IRL,1992,0.35637882,4.0721297,6.498212,0.69771314,0.31290415
2763,Irlanda,IRL,1993,0.35642257,4.084572,6.5057025,0.6977607,0.31704187
2764,Irlanda,IRL,1994,0.3565113,4.0952883,6.5090213,0.6977981,0.32175812
2765,Irlanda,IRL,1995,0.35662583,4.1039267,6.5089083,0.6978084,0.32606027
2766,Irlanda,IRL,1996,0.35690692,4.120199,6.4775596,0.69781846,0.3315809
2767,Irlanda,IRL,1997,0.35742486,4.145087,6.404452,0.69782686,0.3382691
2768,Irlanda,IRL,1998,0.35805258,4.1736355,6.317187,0.69782186,0.3460175
2769,Irlanda,IRL,1999,0.35864297,4.1984706,6.2430706,0.6978021,0.35349452
2770,Irlanda,IRL,2000,0.35907203,4.2126913,6.209499,0.6977339,0.36038065
2771,Irlanda,IRL,2001,0.35945877,4.217381,6.204312,0.6979163,0.3677624
2772,Irlanda,IRL,2002,0.3599649,4.222522,6.1985836,0.69844264,0.37604484
2773,Irlanda,IRL,2003,0.3604998,4.2215796,6.1939664,0.69904596,0.38347605
2774,Irlanda,IRL,2004,0.36094597,4.219046,6.1934566,0.6995204,0.3901669
2775,Irlanda,IRL,2005,0.36120278,4.219184,6.200092,0.6996479,0.3944639
2776,Irlanda,IRL,2006,0.3612601,4.2149105,6.2961326,0.69960475,0.3976606
2777,Irlanda,IRL,2007,0.36121875,4.2089334,6.511739,0.6997145,0.40047345
2778,Irlanda,IRL,2008,0.36112157,4.2031083,6.769266,0.6999214,0.40328872
2779,Irlanda,IRL,2009,0.3610104,4.1953344,6.9912043,0.7001905,0.40541512
2780,Irlanda,IRL,2010,0.3609315,4.1855745,7.100014,0.70047444,0.40874636
2781,Irlanda,IRL,2011,0.36095235,4.1613626,7.1265407,0.70073235,0.41121355
2782,Irlanda,IRL,2012,0.3610856,4.1157265,7.151443,0.70093507,0.41329163
2783,Irlanda,IRL,2013,0.36129025,4.066459,7.1726217,0.7010678,0.41544262
2784,Irlanda,IRL,2014,0.36151093,4.0282927,7.187764,0.7011533,0.41831318
2785,Irlanda,IRL,2015,0.36168867,4.0138073,7.194756,0.701208,0.42157215
2786,Irlanda,IRL,2016,0.36233905,4.129579,7.1830854,0.7012379,0.43225074
2787,Irlanda,IRL,2017,0.36289948,4.243526,7.164041,0.7012676,0.44323313
2788,Irlanda,IRL,2018,0.35976973,4.241978,7.079152,0.70127773,0.45007327
2789,Irlanda,IRL,2019,0.35267243,4.2169313,6.9078193,0.701279,0.45577714
2820,Italia,ITA,1990,0.29970446,3.734005,5.948303,0.8701151,0.5222147
2821,Italia,ITA,1991,0.29930484,3.7949986,5.7698236,0.8700388,0.5217445
2822,Italia,ITA,1992,0.29897532,3.8471696,5.6035943,0.86998266,0.521122
2823,Italia,ITA,1993,0.29872283,3.8880982,5.45589,0.86993814,0.5211753
2824,Italia,ITA,1994,0.2985582,3.9145732,5.3330307,0.86989284,0.52147764
2825,Italia,ITA,1995,0.29848817,3.9229696,5.24134,0.86984545,0.5217907
2826,Italia,ITA,1996,0.29854292,3.9174619,5.162716,0.8697923,0.5228138
2827,Italia,ITA,1997,0.29870594,3.9057884,5.08217,0.86975133,0.5244995
2828,Italia,ITA,1998,0.29891202,3.8894124,5.01061,0.8697162,0.5267551
2829,Italia,ITA,1999,0.29909745,3.8719504,4.958834,0.86967117,0.52874696
2830,Italia,ITA,2000,0.29919717,3.8549585,4.937606,0.8696116,0.5308313
2831,Italia,ITA,2001,0.29925936,3.8325434,4.935817,0.8717733,0.53299326
2832,Italia,ITA,2002,0.29935196,3.800738,4.935318,0.87702405,0.5354485
2833,Italia,ITA,2003,0.2994335,3.7635844,4.936161,0.8832825,0.5380854
2834,Italia,ITA,2004,0.29946178,3.72674,4.9386244,0.8884874,0.5404833
2835,Italia,ITA,2005,0.29939094,3.6953394,4.9430103,0.8905951,0.5418976
2836,Italia,ITA,2006,0.2989529,3.6535094,4.995475,0.89050627,0.541986
2837,Italia,ITA,2007,0.29806665,3.5929165,5.1149726,0.8904948,0.5399921
2838,Italia,ITA,2008,0.29696697,3.5297675,5.260413,0.8905577,0.53725165
2839,Italia,ITA,2009,0.29588598,3.4801528,5.390523,0.89066154,0.53494817
2840,Italia,ITA,2010,0.29505375,3.4594266,5.4642773,0.8907719,0.5341072
2841,Italia,ITA,2011,0.29430306,3.463267,5.495784,0.8912098,0.53435415
2842,Italia,ITA,2012,0.29341424,3.4741323,5.5252304,0.89209795,0.53432214
2843,Italia,ITA,2013,0.29253542,3.488475,5.550146,0.8931089,0.53447694
2844,Italia,ITA,2014,0.2918144,3.500165,5.5680614,0.8939111,0.5347384
2845,Italia,ITA,2015,0.29140076,3.5063431,5.5766687,0.89417624,0.5356096
2846,Italia,ITA,2016,0.29148558,3.504679,5.5657377,0.8940325,0.5410652
2847,Italia,ITA,2017,0.2916705,3.5045447,5.552005,0.89384913,0.54644495
2848,Italia,ITA,2018,0.29154074,3.523299,5.553463,0.8936658,0.54637676
2849,Italia,ITA,2019,0.29120925,3.561658,5.5624604,0.89349115,0.54448926
3120,Letonia,LVA,1990,0.28009033,4.365633,3.7604616,0.52108335,0.14253679
3121,Letonia,LVA,1991,0.27890423,4.348922,3.7611492,0.52106315,0.13879617
3122,Letonia,LVA,1992,0.27788532,4.332336,3.7618396,0.52105516,0.13571587
3123,Letonia,LVA,1993,0.27708068,4.3151555,3.7626197,0.5210576,0.13310908
3124,Letonia,LVA,1994,0.27653146,4.2975497,3.763829,0.52108806,0.13078415
3125,Letonia,LVA,1995,0.27628726,4.284734,3.7648618,0.5211202,0.12952754
3126,Letonia,LVA,1996,0.27634907,4.262384,3.7647672,0.52112114,0.12835053
3127,Letonia,LVA,1997,0.27661198,4.23186,3.7637591,0.5210994,0.12703234
3128,Letonia,LVA,1998,0.27697513,4.199876,3.7623591,0.52106816,0.1265273
3129,Letonia,LVA,1999,0.27733567,4.167457,3.7609646,0.5210429,0.12535293
3130,Letonia,LVA,2000,0.2775954,4.1439238,3.7597382,0.5210164,0.12525555
3131,Letonia,LVA,2001,0.277864,4.118553,3.7580557,0.5209872,0.12598076
3132,Letonia,LVA,2002,0.27827093,4.0803337,3.7557306,0.52095944,0.12852554
3133,Letonia,LVA,2003,0.27875435,4.0363355,3.7531068,0.52091986,0.13171314
3134,Letonia,LVA,2004,0.2792453,3.9937322,3.751018,0.5208801,0.13486812
3135,Letonia,LVA,2005,0.279676,3.958981,3.7504952,0.5208483,0.13753831
3136,Letonia,LVA,2006,0.28017974,3.9224555,3.75344,0.5208261,0.14021789
3137,Letonia,LVA,2007,0.28085634,3.8739426,3.7599537,0.52080643,0.14279383
3138,Letonia,LVA,2008,0.2815899,3.8246107,3.7674346,0.52077734,0.14568886
3139,Letonia,LVA,2009,0.28226176,3.7829046,3.773678,0.520741,0.14849839
3140,Letonia,LVA,2010,0.28275493,3.7593977,3.7766035,0.52068955,0.1505163
3141,Letonia,LVA,2011,0.28316277,3.748776,3.7771666,0.5206279,0.15246893
3142,Letonia,LVA,2012,0.28362972,3.7395191,3.7776363,0.520561,0.15397505
3143,Letonia,LVA,2013,0.28410932,3.7318187,3.7775548,0.5204907,0.15596409
3144,Letonia,LVA,2014,0.28455362,3.725428,3.7768476,0.52042586,0.15765508
3145,Letonia,LVA,2015,0.28491953,3.7204535,3.7754884,0.52036035,0.15891068
3146,Letonia,LVA,2016,0.2854343,3.7217278,3.7666385,0.52029896,0.1608688
3147,Letonia,LVA,2017,0.28587127,3.7242355,3.7563806,0.520236,0.16283536
3148,Letonia,LVA,2018,0.28600585,3.7331266,3.7515545,0.5201707,0.16410944
3149,Letonia,LVA,2019,0.28601405,3.7478287,3.748034,0.5201065,0.1660531
3270,Lituania,LTU,1990,0.28088772,4.2587194,4.2705626,0.5218884,0.14434178
3271,Lituania,LTU,1991,0.27996296,4.262211,4.271901,0.52188575,0.14112072
3272,Lituania,LTU,1992,0.27916038,4.2694035,4.2739005,0.5218929,0.13814504
3273,Lituania,LTU,1993,0.2785139,4.2770348,4.2763233,0.5219124,0.13555187
3274,Lituania,LTU,1994,0.27805796,4.2860475,4.278836,0.5219418,0.13333805
3275,Lituania,LTU,1995,0.27782843,4.2950745,4.280793,0.5219698,0.13191152
3276,Lituania,LTU,1996,0.277814,4.3099155,4.2947025,0.5219823,0.13098246
3277,Lituania,LTU,1997,0.27793923,4.3334045,4.32589,0.5219765,0.12969394
3278,Lituania,LTU,1998,0.27814296,4.357567,4.362749,0.52196103,0.12892629
3279,Lituania,LTU,1999,0.27836394,4.3759794,4.3936086,0.52193815,0.12810291
3280,Lituania,LTU,2000,0.27854154,4.382294,4.4068255,0.5219108,0.12771684
3281,Lituania,LTU,2001,0.27882904,4.3707905,4.407003,0.5218792,0.12874645
3282,Lituania,LTU,2002,0.27933997,4.34188,4.4067507,0.5218408,0.13103618
3283,Lituania,LTU,2003,0.27995372,4.3060923,4.4060736,0.5217998,0.1340205
3284,Lituania,LTU,2004,0.28054768,4.270716,4.4051695,0.52176094,0.13711841
3285,Lituania,LTU,2005,0.2809983,4.244599,4.404439,0.52173275,0.14002788
3286,Lituania,LTU,2006,0.2813622,4.2192597,4.4034615,0.521712,0.142414
3287,Lituania,LTU,2007,0.2817654,4.1912293,4.402308,0.52169716,0.14491266
3288,Lituania,LTU,2008,0.2821896,4.163176,4.400909,0.52168334,0.14785065
3289,Lituania,LTU,2009,0.2826187,4.136793,4.399466,0.52166003,0.15004717
3290,Lituania,LTU,2010,0.28303212,4.1161327,4.3986974,0.5216339,0.1523658
3291,Lituania,LTU,2011,0.2836198,4.097671,4.3893685,0.52160174,0.15512528
3292,Lituania,LTU,2012,0.28447652,4.073483,4.3674273,0.52156067,0.15736163
3293,Lituania,LTU,2013,0.28543663,4.04753,4.34052,0.5215126,0.15999764
3294,Lituania,LTU,2014,0.2863374,4.026949,4.3166423,0.52145857,0.16214956
3295,Lituania,LTU,2015,0.2870162,4.012482,4.3036847,0.52140284,0.16478589
3296,Lituania,LTU,2016,0.28790364,4.0095606,4.283735,0.52134776,0.16749556
